event_id,mmsi,mmsi_cate,ship_name,imo,begin_time,end_time,begin_lng,begin_lat,end_lng,end_lat,middle_lng,middle_lat,avg_lng,avg_lat,middle_hdg,max_hdg,min_hdg,middle_sog,max_sog,middle_cog,max_cog,min_cog,max_rot,min_rot,middle_rot,point_num,avg_speed,avg_steady_speed,sailing_distance,zone_id,navistate,now_port_name,now_port_id,now_dock_name,now_dock_id,now_berth_name,now_berth_id,now_port_lng,now_port_lat,event_categories,province,country,event_cate,begin_year,begin_month,begin_day
20230201001030201202010,0,,,,1675210236,1675405625,120.283936,24.449831,118284100,30293550,122684850,22967266,115508688,22967253,0,0,0,0,1,0,0,0,0,0,0,213,0.0,,0.0,2154020.0,15,gaoting,3260.0,-1,-1.0,berth4,48174.0,,22.6168,low_speed_event,,China-People'sRepublicOf,0,2023,2,1
20230207000330261201010,0,,,,1675728187,1676116662,118.287831,30.198249999999998,116300550,22627255,118284100,24450416,122062402,22826871,0,0,0,0,99,0,35990,0,0,0,0,682,0.0,,0.0,2157626.0,15,,,,,,,,22.6168,low_speed_event,,,1,2023,2,7
20230213001930201202010,0,,,,1676247582,1676313543,122.062416,22.627221,118284100,30198250,109123515,22967131,122684851,30198279,0,0,0,0,2,0,0,0,0,0,0,139,0.0,,0.0,2154020.0,15,gaoting,3260.0,-1,-1.0,berth4,48174.0,115.358,22.7595,low_speed_event,,China-People'sRepublicOf,0,2023,2,13
20230214000130201200010,0,,,,1676332875,1676336827,118.2841,22.627246,116267931,24449831,122062381,24449831,109123539,30293558,35600,35600,0,19,65,8360,23800,0,0,0,0,10,0.0,,0.0,2161221.0,15,ningbo,3467.0,NINGBO30,12704.0,-1,-1.0,118.229994,,low_speed_event,,China-People'sRepublicOf,0,2023,2,14
20230216000130261201010,0,,,,1676505717,1676851116,116.30066599999999,30.29355,122684850,24449831,116300731,30293600,120283945,24346165,0,9400,0,0,238,0,27080,0,0,0,0,559,0.0,,0.0,2157626.0,15,,,,,,,120.2829,,low_speed_event,,,1,2023,2,16
20230221000030261201010,0,,,,1676937604,1676989177,118.250591,22.627211,116300616,21422281,122684866,24346160,122684864,24449831,0,0,0,1,82,13490,31910,0,0,0,0,301,0.0,,0.0,2157626.0,15,,,,,,,,24.530901,low_speed_event,,,1,2023,2,21
20230222000930201202010,0,,,,1677024585,1677073649,122.68483099999999,30.198231,122684831,30293550,122072331,30293566,118250603,30198261,0,0,0,0,2,0,0,0,0,0,0,128,0.0,,0.0,2154020.0,15,gaoting,3260.0,-1,-1.0,berth4,48174.0,120.2849,,low_speed_event,,China-People'sRepublicOf,0,2023,2,22
20230223000030261201010,0,,,,1677110436,1677321971,120.283946,30.198251,120283880,22967196,120283921,30198281,122097144,22871206,0,29700,0,0,88,0,29590,0,0,0,0,394,0.0,,0.0,2157626.0,15,,,,,,,122.0610186,22.6177,low_speed_event,,,1,2023,2,23
20230201000230021126110,1,,,,1675209741,1677283041,118.2841,30.29355,122684850,30198231,122062400,24449831,118284100,21422273,0,0,0,0,8,0,0,0,0,0,0,542,0.0,,0.0,2427602.0,15,kaohsiung,16957.0,Penglai Commercial Harbour,2610.0,-1,-1.0,116.5356,30.2931014,low_speed_event,,Taiwan-china,0,2023,2,1
20230225000030021126110,1,,,,1677283221,1677369082,122.062416,22.967181,118284100,24450416,116300666,22627240,116267840,30293561,0,0,0,1,61,0,19440,0,0,0,0,193,0.0,,0.0,2427602.0,15,kaohsiung,16957.0,Yencheng Commercial Harbour,2611.0,Qian Shui 02,31558.0,,30.0007313,low_speed_event,,Taiwan-china,1,2023,2,25
